spots,legs,eyes,arms,colour_green,stim_id,danger_true,block,trial_in_block,trial_within_subject,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
0,1,1,0,1,23,0,1,13,13,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5879019008914389,0,1,0.46153846153846156
1,0,0,1,1,26,0,1,14,14,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40791801009076345,0,1,0.5
0,1,0,1,0,11,0,1,15,15,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37328091497223514,1,0,0.4666666666666667
1,0,1,0,1,22,1,1,16,16,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6169591494991385,0,0,0.4375
0,1,0,1,1,27,0,1,17,17,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.365611117493822,0,1,0.47058823529411764
0,1,1,1,0,15,0,1,18,18,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5672778294004257,1,0,0.4444444444444444
0,0,0,0,1,17,0,1,19,19,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40103453779546316,1,0,0.42105263157894735
1,1,1,1,0,16,1,1,20,20,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5926460502749452,1,1,0.45
0,0,1,0,1,21,0,1,21,21,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5850989593989304,1,0,0.42857142857142855
0,1,0,0,1,19,0,1,22,22,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3832755719643628,0,1,0.45454545454545453
1,1,1,1,1,32,1,1,23,23,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.595996529304806,1,1,0.4782608695652174
0,1,1,1,1,31,0,1,24,24,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5657331633481074,0,1,0.5
0,0,1,1,0,13,0,1,25,25,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.566639700904146,1,0,0.48
0,0,0,1,1,25,0,1,26,26,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38502431364583267,1,0,0.46153846153846156
0,0,0,0,0,1,0,1,27,27,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.39075284432961616,0,1,0.48148148148148145
0,1,0,0,0,3,0,1,28,28,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3838659703954668,0,1,0.5
0,0,1,0,0,5,0,1,29,29,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5702106328205317,0,1,0.5172413793103449
1,1,0,0,1,20,0,1,30,30,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4178173362985982,1,0,0.5
1,0,0,0,1,18,0,1,31,31,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41518860698884125,0,1,0.5161290322580645
1,0,0,0,0,2,0,1,32,32,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41147595351954414,1,0,0.5
1,0,0,0,1,18,0,2,1,33,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4067422964768556,1,0,0.48484848484848486
1,1,0,1,0,12,0,2,2,34,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40605598799601206,0,1,0.5
1,1,0,0,1,20,0,2,3,35,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4022242251972282,1,0,0.4857142857142857
0,0,0,0,0,1,0,2,4,36,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37557248846091246,0,1,0.5
0,1,0,1,0,11,0,2,5,37,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3741564502284814,0,1,0.5135135135135135
0,1,1,1,1,31,0,2,6,38,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.581056176647005,0,1,0.5263157894736842
0,0,1,0,0,5,0,2,7,39,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5777720095461886,0,1,0.5384615384615384
1,1,1,0,0,8,1,2,8,40,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6064531325580119,1,1,0.55
0,1,1,1,0,15,0,2,9,41,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5733270143617417,0,1,0.5609756097560976
0,1,1,0,1,23,0,2,10,42,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5705190661236456,1,0,0.5476190476190477
0,1,0,0,1,19,0,2,11,43,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3822092616427861,0,1,0.5581395348837209
0,1,1,0,0,7,0,2,12,44,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5692369107573695,1,0,0.5454545454545454
1,1,0,1,1,28,0,2,13,45,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.410390338448445,0,1,0.5555555555555556
0,0,1,1,0,13,0,2,14,46,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5671314810772354,0,1,0.5652173913043478
1,1,1,1,0,16,1,2,15,47,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5987684128921698,1,1,0.574468085106383
1,0,0,1,1,26,0,2,16,48,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4099988873432491,0,1,0.5833333333333334
0,0,0,0,1,17,0,2,17,49,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3788371010456104,0,1,0.5918367346938775
1,0,1,1,0,14,1,2,18,50,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6032931987974945,1,1,0.6
1,1,0,0,0,4,0,2,19,51,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41305705101213297,1,0,0.5882352941176471
1,0,1,1,1,30,1,2,20,52,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6021607665960191,1,1,0.5961538461538461
0,0,1,0,1,21,0,2,21,53,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5650536526107259,1,0,0.5849056603773585
0,1,0,1,1,27,0,2,22,54,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3817202317768342,0,1,0.5925925925925926
1,1,1,1,1,32,1,2,23,55,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.601484401858334,0,0,0.5818181818181818
0,0,0,1,1,25,0,2,24,56,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38294206823966254,0,1,0.5892857142857143
1,1,1,0,1,24,1,2,25,57,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5993292375960549,1,1,0.5964912280701754
1,0,1,0,0,6,1,2,26,58,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6012875790604566,0,0,0.5862068965517241
1,0,0,1,0,10,0,2,27,59,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4120319778957679,1,0,0.576271186440678
1,0,1,0,1,22,1,2,28,60,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6023680899905376,0,0,0.5666666666666667
0,0,0,1,0,9,0,2,29,61,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3801244985153076,0,1,0.5737704918032787
1,0,0,0,0,2,0,2,30,62,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40791350566475754,0,1,0.5806451612903226
0,0,1,1,1,29,0,2,31,63,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5723607194969472,0,1,0.5873015873015873
0,1,0,0,0,3,0,2,32,64,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3798723102369313,0,1,0.59375
0,0,0,0,0,1,0,3,1,65,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37778415465979015,0,1,0.6
1,0,1,0,0,6,1,3,2,66,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6065967451160487,1,1,0.6060606060606061
1,1,0,0,1,20,0,3,3,67,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40564834025789137,0,1,0.6119402985074627
0,1,1,1,0,15,0,3,4,68,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5722254171602916,1,0,0.6029411764705882
1,0,0,1,1,26,0,3,5,69,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4067422964768556,0,1,0.6086956521739131
0,1,1,0,0,7,0,3,6,70,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5720696849950437,0,1,0.6142857142857143
0,1,0,0,0,3,0,3,7,71,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37902762575140453,1,0,0.6056338028169014
0,0,1,0,0,5,0,3,8,72,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5721765193010855,0,1,0.6111111111111112
1,1,0,0,0,4,0,3,9,73,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40789940563033544,0,1,0.6164383561643836
0,1,1,1,1,31,0,3,10,74,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5688683595822424,0,1,0.6216216216216216
0,1,0,0,1,19,0,3,11,75,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3786976199872791,0,1,0.6266666666666667
1,0,0,0,1,18,0,3,12,76,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4090972221928405,1,0,0.618421052631579
0,0,1,1,1,29,0,3,13,77,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5707373793980415,0,1,0.6233766233766234
1,0,1,1,0,14,1,3,14,78,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.605114487305315,0,0,0.6153846153846154
1,1,0,1,1,28,0,3,15,79,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4067593200592178,0,1,0.620253164556962
0,0,0,1,1,25,0,3,16,80,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38048467094536054,1,0,0.6125
1,0,0,0,0,2,0,3,17,81,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.410389851831331,1,0,0.6049382716049383
1,0,1,0,1,22,1,3,18,82,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.605582838711673,0,0,0.5975609756097561
1,1,1,0,0,8,1,3,19,83,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6043709041037844,1,1,0.6024096385542169
0,1,1,0,1,23,0,3,20,84,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5688434724719861,0,1,0.6071428571428571
1,0,0,1,0,10,0,3,21,85,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4105885199045692,0,1,0.611764705882353
1,1,0,1,0,12,0,3,22,86,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4065468853793111,1,0,0.6046511627906976
1,0,1,1,1,30,1,3,23,87,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.60497597785807955,1,1,0.6091954022988506
0,1,0,1,0,11,0,3,24,88,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3771524847807452,0,1,0.6136363636363636
0,0,1,1,0,13,0,3,25,89,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5739994197638081,0,1,0.6179775280898876
1,1,1,0,1,24,1,3,26,90,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6032825377560607,1,1,0.6222222222222222
0,0,1,0,1,21,0,3,27,91,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5730046618984761,1,0,0.6153846153846154
0,1,0,1,1,27,0,3,28,92,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37809455355819527,1,0,0.6086956521739131
1,1,1,1,0,16,1,3,29,93,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6019398278006308,0,0,0.6021505376344086
0,0,0,0,1,17,0,3,30,94,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38025667683302433,0,1,0.6063829787234043
1,1,1,1,1,32,1,3,31,95,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.60346192625717,1,1,0.6105263157894737
0,0,0,1,0,9,0,3,32,96,66,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37916387694470405,1,0,0.6041666666666666
0,0,1,1,1,29,0,1,1,1,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,1
1,0,0,0,0,2,0,1,2,2,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0.5
1,1,1,1,1,32,1,1,3,3,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,1,0.6666666666666666
1,1,1,0,0,8,1,1,4,4,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5838970399548478,1,1,0.75
1,0,0,0,1,18,0,1,5,5,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.39890280129293293,0,1,0.8
1,1,0,1,1,28,0,1,6,6,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4270316496281878,1,0,0.6666666666666666
0,1,0,1,1,27,0,1,7,7,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.39107174893324653,0,1,0.7142857142857143
0,1,1,0,1,23,0,1,8,8,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6097011325806445,1,0,0.625
0,1,0,0,0,3,0,1,9,9,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4024923460001467,1,0,0.5555555555555556
0,1,1,0,0,7,0,1,10,10,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5958782769432618,1,0,0.5
0,0,1,1,0,13,0,1,11,11,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5616483114629688,0,1,0.5454545454545454
0,0,0,0,1,17,0,1,12,12,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3790740157925433,1,0,0.5
1,1,0,0,0,4,0,1,13,13,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.42876047815224316,1,0,0.46153846153846156
0,1,0,0,1,19,0,1,14,14,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38749112577282036,0,1,0.5
0,0,0,1,0,9,0,1,15,15,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.374766725102147,0,1,0.5333333333333333
0,0,1,0,1,21,0,1,16,16,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5589390098164744,1,0,0.5
1,0,1,1,0,14,1,1,17,17,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5949305725284721,0,0,0.47058823529411764
1,0,0,1,1,26,0,1,18,18,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4098362694249015,0,1,0.5
1,1,1,1,0,16,1,1,19,19,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6230857781469213,1,1,0.5263157894736842
0,1,1,1,0,15,0,1,20,20,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5940412838797409,1,0,0.5
1,0,1,0,0,6,1,1,21,21,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.594327880880081,0,0,0.47619047619047616
1,0,1,1,1,30,1,1,22,22,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5925644975641196,1,1,0.5
1,1,0,1,0,12,0,1,23,23,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.42420593249331345,0,1,0.5217391304347826
0,1,0,1,0,11,0,1,24,24,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3892430403651231,1,0,0.5
0,0,0,0,0,1,0,1,25,25,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3797261921860802,1,0,0.48
0,0,1,0,0,5,0,1,26,26,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5727075529231976,1,0,0.46153846153846156
1,1,0,0,1,20,0,1,27,27,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4012637289238078,0,1,0.48148148148148145
0,0,0,1,1,25,0,1,28,28,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38110300528405416,1,0,0.4642857142857143
0,1,1,1,1,31,0,1,29,29,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.574843966094523,1,0,0.4482758620689655
1,0,1,0,1,22,1,1,30,30,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.59562602065821,1,1,0.4666666666666667
1,0,0,1,0,10,0,1,31,31,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.416365177700537,0,1,0.4838709677419355
1,1,1,0,1,24,1,1,32,32,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6005860556293083,0,0,0.46875
0,1,1,1,0,15,0,2,1,33,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5702865629313707,1,0,0.45454545454545453
0,0,0,1,0,9,0,2,2,34,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3805996094053882,1,0,0.4411764705882353
1,1,1,1,1,32,1,2,3,35,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6043680294762878,1,1,0.45714285714285713
0,0,0,0,0,1,0,2,4,36,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37479351118663645,0,1,0.4722222222222222
1,1,1,0,0,8,1,2,5,37,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6048005111187287,1,1,0.4864864864864865
0,1,0,0,0,3,0,2,6,38,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3790107646224783,0,1,0.5
0,1,0,1,0,11,0,2,7,39,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37586965536069256,0,1,0.5128205128205128
1,1,0,1,0,12,0,2,8,40,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4051748376871512,0,1,0.525
0,0,0,0,1,17,0,2,9,41,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3739873720072682,0,1,0.5365853658536586
0,1,1,0,1,23,0,2,10,42,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5807438776133346,1,0,0.5238095238095238
1,0,0,0,0,2,0,2,11,43,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40225843421815427,0,1,0.5348837209302325
1,1,1,1,0,16,1,2,12,44,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6113959073895796,1,1,0.5454545454545454
1,0,1,0,0,6,1,2,13,45,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6070155813398972,0,0,0.5333333333333333
1,1,0,0,0,4,0,2,14,46,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4054136698901494,0,1,0.5434782608695652
0,1,1,0,0,7,0,2,15,47,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5773327828701216,1,0,0.5319148936170213
1,1,1,0,1,24,1,2,16,48,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6087458178567632,0,0,0.5208333333333334
0,1,0,0,1,19,0,2,17,49,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3784449256979454,0,1,0.5306122448979592
0,0,1,0,1,21,0,2,18,50,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5736303921750666,1,0,0.52
0,1,0,1,1,27,0,2,19,51,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37933664811587026,0,1,0.5294117647058824
1,0,0,1,1,26,0,2,20,52,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4050129531494386,1,0,0.5192307692307693
1,1,0,1,1,28,0,2,21,53,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4065309300306039,1,0,0.5094339622641509
1,0,1,1,0,14,1,2,22,54,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6101527414636764,1,1,0.5185185185185185
1,1,0,0,1,20,0,2,23,55,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40237893456819057,0,1,0.5272727272727272
0,1,1,1,1,31,0,2,24,56,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.577055547886743,0,1,0.5357142857142857
1,0,0,1,0,10,0,2,25,57,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40586132032184163,0,1,0.543859649122807
0,0,1,0,0,5,0,2,26,58,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5770004178438629,1,0,0.5344827586206896
1,0,0,0,1,18,0,2,27,59,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40246759724111353,0,1,0.5423728813559322
0,0,1,1,1,29,0,2,28,60,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5731034224149386,1,0,0.5333333333333333
1,0,1,1,1,30,1,2,29,61,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6042932368768434,0,0,0.5245901639344263
1,0,1,0,1,22,1,2,30,62,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6041292889551266,1,1,0.532258064516129
0,0,0,1,1,25,0,2,31,63,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3783881214638645,1,0,0.5238095238095238
0,0,1,1,0,13,0,2,32,64,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5739477303418907,0,1,0.53125
0,1,1,1,1,31,0,3,1,65,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5702865629313707,1,0,0.5230769230769231
0,0,1,1,0,13,0,3,2,66,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5683429545484382,1,0,0.5151515151515151
1,0,0,1,0,10,0,3,3,67,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41011956785702214,0,1,0.5223880597014925
0,0,0,0,1,17,0,3,4,68,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38094349526617705,1,0,0.5147058823529411
1,0,1,1,0,14,1,3,5,69,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6031473829362841,0,0,0.5072463768115942
0,0,1,0,1,21,0,3,6,70,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5676425226722575,1,0,0.5
1,1,1,0,1,24,1,3,7,71,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6011767960138985,0,0,0.49295774647887325
1,0,1,1,1,30,1,3,8,72,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6012383721197135,1,1,0.5
0,0,0,1,1,25,0,3,9,73,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38168627621569384,1,0,0.4931506849315068
0,1,0,1,0,11,0,3,10,74,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3799372954148524,0,1,0.5
0,0,0,0,0,1,0,3,11,75,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3781983555217785,0,1,0.5066666666666667
1,1,1,1,1,32,1,3,12,76,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.606442853982275,1,1,0.5131578947368421
1,0,0,0,1,18,0,3,13,77,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4078179271436569,1,0,0.5064935064935064
1,1,0,0,1,20,0,3,14,78,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40852661395726003,0,1,0.5128205128205128
0,0,1,0,0,5,0,3,15,79,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.568475218780013,0,1,0.5189873417721519
0,1,0,1,1,27,0,3,16,80,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38153654108959784,0,1,0.525
1,0,0,0,0,2,0,3,17,81,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4045054671081738,0,1,0.5308641975308642
0,0,0,1,0,9,0,3,18,82,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37657039414447047,0,1,0.5365853658536586
0,1,0,0,0,3,0,3,19,83,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3750099599396558,1,0,0.5301204819277109
1,1,1,0,0,8,1,3,20,84,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6070906004727861,1,1,0.5357142857142857
1,1,0,1,0,12,0,3,21,85,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40664124862343637,0,1,0.5411764705882353
0,0,1,1,1,29,0,3,22,86,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5737566604928154,0,1,0.5465116279069767
0,1,0,0,1,19,0,3,23,87,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3780505580740383,1,0,0.5402298850574713
1,1,0,1,1,28,0,3,24,88,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40779509620403653,0,1,0.5454545454545454
1,1,1,1,0,16,1,3,25,89,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6102996100529782,0,0,0.5393258426966292
1,0,1,0,0,6,1,3,26,90,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6065947753474848,1,1,0.5444444444444444
1,0,0,1,1,26,0,3,27,91,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4034740904173532,1,0,0.5384615384615384
0,1,1,1,0,15,0,3,28,92,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5768363567858549,1,0,0.532608695652174
0,1,1,0,1,23,0,3,29,93,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5733444823823816,0,1,0.5376344086021505
1,1,0,0,0,4,0,3,30,94,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40785739042953484,1,0,0.5319148936170213
0,1,1,0,0,7,0,3,31,95,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5732609525472426,1,0,0.5263157894736842
1,0,1,0,1,22,1,3,32,96,67,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.604390264669057,0,0,0.5208333333333334
1,0,0,1,1,26,0,1,1,1,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0
1,0,1,1,0,14,1,1,2,2,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,1,0.5
0,0,1,1,0,13,0,1,3,3,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6681877721681662,1,0,0.3333333333333333
1,1,0,1,0,12,0,1,4,4,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.43921691510143507,1,0,0.25
1,1,0,0,0,4,0,1,5,5,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.39644199147188225,0,1,0.4
0,0,1,0,0,5,0,1,6,6,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6017613710205855,1,0,0.3333333333333333
0,1,1,1,1,31,0,1,7,7,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5638857855310085,0,1,0.42857142857142855
1,0,0,0,0,2,0,1,8,8,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4358812511634219,1,0,0.375
1,1,1,1,0,16,1,1,9,9,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5943829877428859,1,1,0.4444444444444444
1,0,1,1,1,30,1,1,10,10,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5876864782538542,1,1,0.5
1,1,1,0,0,8,1,1,11,11,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5750721418292968,1,1,0.5454545454545454
1,1,1,0,1,24,1,1,12,12,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5850830675928013,1,1,0.5833333333333334
1,0,1,0,1,22,1,1,13,13,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5855774032326054,1,1,0.6153846153846154
0,0,0,1,0,9,0,1,14,14,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.39047582388577523,1,0,0.5714285714285714
1,0,1,0,0,6,1,1,15,15,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.590185017610082,1,1,0.6
1,1,0,1,1,28,0,1,16,16,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40794828093734276,1,0,0.5625
